condition,training_seed,stratum,persona_id,persona_index,eval_seed,target,mae,volatility,oscillation,final_difficulty,activations,overrides,attempted_boundary,oracle_agreement,raw_actions,final_actions
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,6006,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,7007,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,8008,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,9009,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,10010,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,11011,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,12012,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,13013,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,14014,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,15015,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,16016,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,17017,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,18018,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,19019,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:normal,2,20020,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,1001,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.700,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,2002,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.600,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,3003,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.300,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,4004,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.500,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,5005,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.500,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,6006,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.400,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,7007,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.400,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,8008,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.300,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,9009,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.400,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,10010,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.500,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,11011,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.400,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,12012,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.500,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,13013,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.300,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,14014,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.800,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,15015,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.500,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,16016,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.500,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,17017,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.700,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,18018,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.200,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,19019,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.300,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:lucky_guesser,3,20020,4.0,1.000000,0.000000,0.000000,3.0,0,0,0,0.600,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,1001,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,2002,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,3003,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,4004,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,5005,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,6006,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,7007,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,8008,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,9009,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,10010,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,11011,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,12012,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,13013,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,14014,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,15015,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,16016,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,17017,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,18018,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,19019,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G4,-,frozen,frozen:nervous_expert,4,20020,4.5,1.500000,0.000000,0.000000,3.0,0,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,1001,1.0,0.272727,0.200000,0.000000,1.0,8,5,3,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Same|Same|Same|Easier|Same|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,2002,1.0,0.272727,0.200000,0.000000,1.0,8,7,5,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Easier|Same|Easier|Easier|Same|Easier|Same|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,3003,1.0,0.272727,0.200000,0.000000,1.0,8,8,6,0.100,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Easier|Easier|Easier|Easier|Same|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,4004,1.0,0.272727,0.200000,0.000000,1.0,9,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Same|Same|Easier|Easier|Easier|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,5005,1.0,0.272727,0.200000,0.000000,1.0,7,7,5,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Easier|Easier|Easier|Same|Same|Easier|Easier|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,6006,1.0,0.272727,0.200000,0.000000,1.0,8,7,5,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Easier|Easier|Easier|Same|Easier|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,7007,1.0,0.272727,0.200000,0.000000,1.0,7,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Same|Easier|Easier|Easier|Easier|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,8008,1.0,0.272727,0.200000,0.000000,1.0,6,5,3,0.100,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Same|Same|Easier|Same|Easier|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,9009,1.0,0.272727,0.200000,0.000000,1.0,5,3,1,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Same|Same|Easier|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,10010,1.0,0.272727,0.200000,0.000000,1.0,5,3,1,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,11011,1.0,0.272727,0.200000,0.000000,1.0,6,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Easier|Same|Easier|Same|Same|Same|Easier|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,12012,1.0,0.272727,0.200000,0.000000,1.0,6,5,3,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Easier|Same|Same|Easier|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,13013,1.0,0.272727,0.200000,0.000000,1.0,7,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Easier|Same|Easier|Easier|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,14014,1.0,0.272727,0.200000,0.000000,1.0,7,5,3,0.100,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Same|Easier|Easier|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,15015,1.0,0.272727,0.200000,0.000000,1.0,8,5,3,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Same|Same|Same|Easier|Easier|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,16016,1.0,0.272727,0.200000,0.000000,1.0,9,7,5,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Same|Easier|Easier|Easier|Easier|Easier|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,17017,1.0,0.272727,0.200000,0.000000,1.0,7,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Easier|Same|Same|Easier|Easier|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,18018,1.0,0.272727,0.200000,0.000000,1.0,7,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Same|Easier|Same|Easier|Same|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,19019,1.0,0.272727,0.200000,0.000000,1.0,6,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Easier|Same|Easier|Same|Easier|Same|Easier|Same
Constant-Same | G-minus-G1,-,frozen,frozen:struggling_junior,0,20020,1.0,0.272727,0.200000,0.000000,1.0,7,6,4,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Easier|Easier|Same|Easier|Same|Easier|Easier|Same|Same|Easier
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,1001,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,2002,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,3003,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,4004,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,5005,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,6006,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,7007,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,8008,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,9009,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,10010,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,11011,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,12012,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,13013,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,14014,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,15015,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,16016,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,17017,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,18018,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,19019,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:overconfident_fail,1,20020,1.5,1.500000,0.000000,0.000000,3.0,0,0,0,0.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,1001,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,2002,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,3003,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,4004,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,5005,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,6006,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,7007,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,8008,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,9009,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,10010,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
Constant-Same | G-minus-G1,-,frozen,frozen:normal,2,11011,3.0,0.000000,0.000000,0.000000,3.0,10,0,0,1.000,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same,Same|Same|Same|Same|Same|Same|Same|Same|Same|Same
